연도,시군구명,항목명,산출액,중간투입액,부가가치,고정자본소모,지역내순생산,기타생산세(기타생산보조금 공제),지역내요소소득,산출액(2015년 기준년 연쇄가격),부가가치(2015년 기준년 연쇄가격)
2015,경주시,전기가스증기및공기조절업,1978577,1134835,843743,335174,508569,27559,481011,1978577,843743
2015,김천시,전기가스증기및공기조절업,51569,28306,23264,9291,13973,717,13256,51569,23264
2015,안동시,전기가스증기및공기조절업,140194,108953,31241,11300,19941,1992,17949,140194,31241
2015,구미시,전기가스증기및공기조절업,731694,533669,198026,74231,123794,10348,113446,731694,198026
2015,영주시,전기가스증기및공기조절업,34102,18718,15384,6144,9240,474,8766,34102,15384
2015,영천시,전기가스증기및공기조절업,36635,20109,16527,6600,9926,509,9417,36635,16527
2015,상주시,전기가스증기및공기조절업,17595,9658,7937,3170,4767,244,4523,17595,7937
2015,문경시,전기가스증기및공기조절업,14457,7935,6522,2605,3917,201,3716,14457,6522
2015,경산시,전기가스증기및공기조절업,1188209,966114,222095,77158,144938,16941,127997,1188209,222095
2015,군위군,전기가스증기및공기조절업,8054,4421,3633,1451,2182,112,2070,8054,3633
2015,의성군,전기가스증기및공기조절업,10279,5642,4637,1852,2785,143,2642,10279,4637
2015,청송군,전기가스증기및공기조절업,4468,2452,2015,805,1211,62,1148,4468,2015
2015,영양군,전기가스증기및공기조절업,2764,1517,1247,498,749,38,710,2764,1247
2015,영덕군,전기가스증기및공기조절업,7082,3887,3195,1276,1919,98,1821,7082,3195
2015,청도군,전기가스증기및공기조절업,11742,6445,5297,2115,3181,163,3018,11742,5297
2015,고령군,전기가스증기및공기조절업,30196,16574,13622,5440,8182,420,7762,30196,13622
2015,성주군,전기가스증기및공기조절업,23176,12721,10455,4175,6279,322,5957,23176,10455
2015,칠곡군,전기가스증기및공기조절업,38069,20896,17173,6859,10315,529,9786,38069,17173
2015,예천군,전기가스증기및공기조절업,7469,4100,3370,1346,2024,104,1920,7469,3370
2015,봉화군,전기가스증기및공기조절업,5872,3223,2649,1058,1591,82,1509,5872,2649
2015,울진군,전기가스증기및공기조절업,2677622,1469709,1207913,482408,725504,37205,688300,2677622,1207913
2015,울릉군,전기가스증기및공기조절업,1398,767,631,252,379,19,359,1398,631
2015,경상북도,전기가스증기및공기조절업,7748507,4892149,2856358,1117257,1739101,108540,1630561,7748507,2856358
2016,포항시,전기가스증기및공기조절업,699474,457074,242400,94870,147530,9137,138393,776071,235803
2016,경주시,전기가스증기및공기조절업,2241676,1233606,1008070,356313,651757,28817,622940,2318239,920009
2016,김천시,전기가스증기및공기조절업,65748,35048,30701,10707,19994,843,19151,67166,27790
2016,안동시,전기가스증기및공기조절업,137849,99424,38426,16584,21842,1819,20023,159772,39830
2016,구미시,전기가스증기및공기조절업,723961,490478,233483,94256,139226,9492,129734,815953,231691
2016,영주시,전기가스증기및공기조절업,43820,23359,20462,7136,13325,562,12764,44765,18521
2016,영천시,전기가스증기및공기조절업,44780,23870,20910,7292,13617,574,13043,45745,18927
2016,상주시,전기가스증기및공기조절업,21588,11507,10080,3516,6565,277,6288,22053,9124
2016,문경시,전기가스증기및공기조절업,17408,9279,8128,2835,5294,223,5070,17783,7358
2016,경산시,전기가스증기및공기조절업,959183,725888,233295,107688,125606,12729,112877,1136620,252931
2016,군위군,전기가스증기및공기조절업,9752,5198,4554,1588,2966,125,2841,9962,4122
2016,의성군,전기가스증기및공기조절업,12427,6624,5803,2024,3779,159,3620,12694,5252
2016,청송군,전기가스증기및공기조절업,5500,2932,2568,896,1672,71,1602,5618,2325
2016,영양군,전기가스증기및공기조절업,3329,1774,1554,542,1012,43,970,3400,1407
2016,영덕군,전기가스증기및공기조절업,8709,4643,4067,1418,2648,112,2537,8897,3681
2016,청도군,전기가스증기및공기조절업,14491,7724,6766,2360,4407,186,4221,14803,6125
2016,고령군,전기가스증기및공기조절업,36894,19667,17227,6008,11219,473,10746,37689,15594
2016,성주군,전기가스증기및공기조절업,29803,15887,13916,4853,9063,382,8681,30445,12597
2016,칠곡군,전기가스증기및공기조절업,60820,32421,28400,9904,18495,780,17715,62131,25707
2016,예천군,전기가스증기및공기조절업,9464,5045,4419,1541,2878,121,2756,9668,4000
2016,봉화군,전기가스증기및공기조절업,7168,3821,3347,1167,2180,92,2088,7323,3030
2016,울진군,전기가스증기및공기조절업,2586355,1378677,1207678,421185,786494,33158,753335,2642103,1093167
2016,울릉군,전기가스증기및공기조절업,1706,910,797,278,519,22,497,1743,721
2016,경상북도,전기가스증기및공기조절업,7741903,4594854,3147049,1154962,1992087,100196,1891891,8250643,2939710
2017,포항시,전기가스증기및공기조절업,845943,580515,265429,121491,143937,11166,132771,930573,320927
2017,경주시,전기가스증기및공기조절업,2014753,1266186,748567,335802,412765,26352,386413,2082551,883399
2017,김천시,전기가스증기및공기조절업,100845,62054,38791,17336,21455,1316,20139,103157,45730
2017,안동시,전기가스증기및공기조절업,153666,113442,40225,18880,21344,2045,19299,175295,49151
2017,구미시,전기가스증기및공기조절업,872993,615643,257350,118766,138584,11558,127026,972928,312107
2017,영주시,전기가스증기및공기조절업,65588,40359,25229,11275,13954,856,13098,67092,29742
2017,영천시,전기가스증기및공기조절업,66896,41163,25732,11500,14232,873,13359,68429,30335
2017,상주시,전기가스증기및공기조절업,30986,19067,11919,5327,6592,404,6188,31696,14051
2017,문경시,전기가스증기및공기조절업,25233,15527,9706,4338,5368,329,5039,25811,11442
2017,경산시,전기가스증기및공기조절업,1009355,780511,228844,109902,118942,13507,105436,1171373,277647
2017,군위군,전기가스증기및공기조절업,14207,8742,5465,2442,3023,185,2837,14533,6443
2017,의성군,전기가스증기및공기조절업,18042,11102,6940,3102,3839,235,3603,18456,8182
2017,청송군,전기가스증기및공기조절업,8324,5122,3202,1431,1771,109,1662,8515,3775
2017,영양군,전기가스증기및공기조절업,4881,3003,1878,839,1038,64,975,4993,2213
2017,영덕군,전기가스증기및공기조절업,12943,7965,4979,2225,2754,169,2585,13240,5869
2017,청도군,전기가스증기및공기조절업,20962,12899,8063,3604,4460,274,4186,21443,9506
2017,고령군,전기가스증기및공기조절업,56175,34567,21608,9657,11952,733,11218,57463,25474
2017,성주군,전기가스증기및공기조절업,45062,27728,17334,7746,9587,588,8999,46095,20434
2017,칠곡군,전기가스증기및공기조절업,87901,54089,33812,15111,18702,1147,17554,89917,39861
2017,예천군,전기가스증기및공기조절업,13859,8528,5331,2382,2948,181,2768,14176,6284
2017,봉화군,전기가스증기및공기조절업,10827,6662,4165,1861,2304,141,2162,11075,4910
2017,울진군,전기가스증기및공기조절업,2535355,1560097,975258,435845,539412,33092,506320,2593475,1149712
2017,울릉군,전기가스증기및공기조절업,2571,1582,989,442,547,34,513,2630,1166
2017,경상북도,전기가스증기및공기조절업,8017368,5276552,2740816,1241304,1499512,105360,1394152,8504737,3250034
2018,포항시,전기가스증기및공기조절업,922980,687678,235302,134479,100823,9480,91344,997100,342343
2018,경주시,전기가스증기및공기조절업,2111164,1458022,653141,365288,287853,21683,266170,2165722,902230
2018,김천시,전기가스증기및공기조절업,112354,76143,36211,20169,16042,1154,14888,114345,49706
2018,안동시,전기가스증기및공기조절업,183451,145399,38052,22353,15698,1884,13814,203620,57933
2018,구미시,전기가스증기및공기조절업,990897,754501,236396,136232,100164,10177,89987,1081066,348646
2018,영주시,전기가스증기및공기조절업,74909,50766,24143,13447,10696,769,9926,76237,33140
2018,영천시,전기가스증기및공기조절업,72702,49270,23431,13051,10381,747,9634,73990,32163
2018,상주시,전기가스증기및공기조절업,34985,23710,11276,6280,4995,359,4636,35605,15478
2018,문경시,전기가스증기및공기조절업,27309,18507,8802,4902,3899,280,3619,27793,12082
2018,경산시,전기가스증기및공기조절업,1092357,895830,196527,118017,78510,11219,67290,1226805,305436
2018,군위군,전기가스증기및공기조절업,15415,10447,4968,2767,2201,158,2043,15688,6819
2018,의성군,전기가스증기및공기조절업,19982,13542,6440,3587,2853,205,2648,20336,8840
2018,청송군,전기가스증기및공기조절업,9171,6215,2956,1646,1309,94,1215,9333,4057
2018,영양군,전기가스증기및공기조절업,5461,3701,1760,980,780,56,724,5557,2416
2018,영덕군,전기가스증기및공기조절업,13866,9397,4469,2489,1980,142,1837,14112,6135
2018,청도군,전기가스증기및공기조절업,22886,15510,7376,4108,3268,235,3033,23291,10125
2018,고령군,전기가스증기및공기조절업,60529,41021,19508,10866,8643,622,8021,61602,26778
2018,성주군,전기가스증기및공기조절업,49573,33596,15977,8899,7078,509,6569,50451,21931
2018,칠곡군,전기가스증기및공기조절업,72579,49187,23392,13029,10363,745,9618,73865,32109
2018,예천군,전기가스증기및공기조절업,16005,10847,5158,2873,2285,164,2121,16288,7081
2018,봉화군,전기가스증기및공기조절업,11980,8119,3861,2151,1711,123,1587,12192,5300
2018,울진군,전기가스증기및공기조절업,2498053,1692943,805111,448432,356678,25656,331022,2542315,1105148
2018,울릉군,전기가스증기및공기조절업,2875,1949,927,516,411,30,381,2926,1272
2018,경상북도,전기가스증기및공기조절업,8421482,6056299,2365183,1336563,1028620,86494,942126,8817311,3326614
2015,포항시,건설업,2995886,1862291,1133595,61030,1072565,3472,1069093,2995886,1133595
2015,경주시,건설업,1464858,894158,570701,30198,540502,1698,538804,1464858,570701
2015,김천시,건설업,1185576,721473,464103,24880,439223,1374,437849,1185576,464103
2015,안동시,건설업,919484,561679,357804,19309,338495,1066,337429,919484,357804
2015,구미시,건설업,1959968,1204859,755109,40515,714593,2272,712322,1959968,755109
2015,영주시,건설업,478296,290735,187562,10216,177346,554,176791,478296,187562
2015,영천시,건설업,584747,358600,226147,11877,214270,678,213592,584747,226147
2015,상주시,건설업,840684,512667,328017,16607,311410,974,310435,840684,328017
2015,문경시,건설업,200522,123260,77261,4006,73256,232,73023,200522,77261
2015,경산시,건설업,813814,504900,308914,16532,292382,943,291438,813814,308914
2015,군위군,건설업,87179,53329,33850,1781,32069,101,31968,87179,33850
2015,의성군,건설업,314464,191680,122783,6201,116582,364,116218,314464,122783
2015,청송군,건설업,163833,99600,64233,3369,60864,190,60674,163833,64233
2015,영양군,건설업,71973,44244,27729,1501,26228,83,26145,71973,27729
2015,영덕군,건설업,298836,181901,116935,5964,110970,346,110624,298836,116935
2015,청도군,건설업,173492,106065,67426,3514,63912,201,63711,173492,67426
2015,고령군,건설업,262578,159563,103015,5630,97385,304,97081,262578,103015
2015,성주군,건설업,219842,134527,85315,4599,80716,255,80462,219842,85315
2015,칠곡군,건설업,592866,361413,231453,11781,219672,687,218985,592866,231453
2015,예천군,건설업,428174,266569,161605,8914,152690,496,152194,428174,161605
2015,봉화군,건설업,174046,105854,68192,3584,64608,202,64406,174046,68192
2015,울진군,건설업,1076366,634432,441934,22844,419090,1248,417842,1076366,441934
2015,울릉군,건설업,178563,108675,69888,3658,66231,207,66024,178563,69888
2015,경상북도,건설업,15486046,9482476,6003570,318512,5685058,17948,5667110,15486046,6003570
2016,포항시,건설업,2056541,1248088,808452,38710,769743,3580,766163,2056150,789133
2016,경주시,건설업,1827883,1114834,713049,35015,678033,3182,674851,1828307,696184
2016,김천시,건설업,1270542,761684,508857,24780,484077,2212,481865,1268595,496349
2016,안동시,건설업,988316,599434,388883,19189,369694,1720,367973,989856,379742
2016,구미시,건설업,2281199,1389886,891313,44313,847001,3971,843030,2277668,869277
2016,영주시,건설업,592945,359007,233938,11309,222629,1032,221597,594740,228644
2016,영천시,건설업,689083,418346,270737,13382,257354,1200,256155,689822,264431
2016,상주시,건설업,818692,493632,325060,15258,309802,1425,308377,824012,318258
2016,문경시,건설업,299466,179246,120219,5701,114519,521,113997,299916,117468
2016,경산시,건설업,941488,575487,366000,17559,348441,1639,346802,941018,357097
2016,군위군,건설업,125479,75728,49752,2415,47337,218,47119,126069,48673
2016,의성군,건설업,379378,227595,151783,7380,144403,660,143743,382156,148466
2016,청송군,건설업,194005,117005,77001,3898,73103,338,72765,194973,75274
2016,영양군,건설업,243904,142472,101432,4911,96521,425,96096,243751,98981
2016,영덕군,건설업,370762,224258,146504,7211,139293,645,138648,372477,143351
2016,청도군,건설업,188669,114198,74471,3627,70844,328,70516,189470,72818
2016,고령군,건설업,164807,99596,65211,3228,61983,287,61696,165467,63736
2016,성주군,건설업,282670,171404,111266,5569,105697,492,105205,283355,108801
2016,칠곡군,건설업,704319,426507,277812,12735,265077,1226,263851,705501,271580
2016,예천군,건설업,531793,326513,205280,10192,195088,926,194162,531385,200003
2016,봉화군,건설업,168698,101633,67064,3173,63892,294,63598,169790,65625
2016,울진군,건설업,729176,432443,296733,14199,282534,1269,281265,731324,289992
2016,울릉군,건설업,147883,89167,58717,2853,55864,257,55606,148657,57457
2016,경상북도,건설업,15997696,9688162,6309534,306607,6002927,27848,5975079,16014458,6161338
2017,포항시,건설업,2456494,1486886,969608,43788,925820,3369,922450,2382729,905623
2017,경주시,건설업,2172450,1321824,850627,38717,811909,2980,808930,2108180,794145
2017,김천시,건설업,1026827,609746,417081,19134,397947,1409,396538,993654,390859
2017,안동시,건설업,726967,440619,286348,13104,273245,997,272247,706485,266529
2017,구미시,건설업,2375229,1445742,929487,43100,886386,3258,883128,2302164,870970
2017,영주시,건설업,619026,371408,247617,11337,236280,849,235431,601848,229272
2017,영천시,건설업,673964,408435,265528,12092,253437,924,252512,654258,245673
2017,상주시,건설업,590278,355862,234415,10543,223872,809,223063,575857,216032
2017,문경시,건설업,273733,164766,108967,4949,104018,375,103642,265899,101213
2017,경산시,건설업,1178749,722049,456700,20644,436056,1617,434439,1143887,426917
2017,군위군,건설업,151728,90489,61239,2973,58266,208,58058,147806,56546
2017,의성군,건설업,268157,161002,107155,4866,102289,368,101921,261804,98460
2017,청송군,건설업,165692,100293,65398,3103,62295,227,62068,161563,60931
2017,영양군,건설업,225397,132125,93272,4307,88965,309,88655,218103,87272
2017,영덕군,건설업,361006,218330,142676,6624,136052,495,135557,351649,131956
2017,청도군,건설업,201979,122725,79254,3621,75633,277,75356,196801,73641
2017,고령군,건설업,171091,103025,68066,3161,64905,235,64671,166553,62694
2017,성주군,건설업,251161,152666,98495,4699,93796,344,93452,244379,91781
2017,칠곡군,건설업,766153,461390,304763,14076,290687,1051,289636,744274,284302
2017,예천군,건설업,602217,368782,233435,11023,222411,826,221585,584303,217889
2017,봉화군,건설업,169505,101965,67539,3062,64477,232,64245,165360,62189
2017,울진군,건설업,926687,551099,375588,17147,358441,1271,357170,900124,348102
2017,울릉군,건설업,163249,98471,64777,3011,61766,224,61542,159038,59635
2017,경상북도,건설업,16517738,9989701,6528037,299084,6228953,22656,6206297,16039102,6083027
2018,포항시,건설업,2651560,1581501,1070059,50113,1019946,3082,1016864,2483182,951200
2018,경주시,건설업,1486962,889947,597014,28021,568993,1728,567265,1393053,530810
2018,김천시,건설업,743996,441845,302151,14230,287921,865,287057,695166,269495
2018,안동시,건설업,969673,575938,393735,18637,375097,1127,373970,909733,348860
2018,구미시,건설업,2006167,1200318,805849,38005,767844,2332,765512,1877276,719312
2018,영주시,건설업,425464,254985,170480,7994,162485,495,161991,398800,150216
2018,영천시,건설업,677191,406748,270443,12789,257654,787,256866,633775,238177
2018,상주시,건설업,309304,185786,123518,5662,117856,360,117496,291074,108297
2018,문경시,건설업,263444,158105,105339,4935,100404,306,100098,246807,93140
2018,경산시,건설업,1200207,719491,480715,22317,458398,1395,457003,1124575,427878
2018,군위군,건설업,141239,83829,57409,2886,54524,164,54360,132657,50476
2018,의성군,건설업,272030,162839,109190,5121,104069,316,103753,255999,95419
2018,청송군,건설업,145366,86669,58698,2815,55882,169,55714,136702,52063
2018,영양군,건설업,78732,46692,32040,1523,30517,92,30425,73522,28534
2018,영덕군,건설업,248776,148367,100409,4805,95604,289,95315,233622,88367
2018,청도군,건설업,159676,95825,63851,2996,60855,186,60669,150040,56467
2018,고령군,건설업,174311,103468,70843,3534,67309,203,67106,163613,62133
2018,성주군,건설업,176430,105269,71162,3363,67798,205,67593,165600,63132
